lemma	identifier1	identifier2	judgment	cosine_similarity
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	libelt_hs6623ii_1828-2150-38	2.0	0.40966469049453735
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	liebig_agricultur_1840-218-49	2.0	0.34484413266181946
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	ludwig_physiologie01_1852-687-11	2.0	0.3186376392841339
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	marx_kapital01_1867-5268-10	2.0	0.6849972009658813
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	mommsen_roemische03_1856-4692-12	4.0	0.6979880928993225
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	quenstedt_mineralogie_1854-11674-36	2.0	0.38237762451171875
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	quenstedt_mineralogie_1854-11874-1	2.0	0.35116496682167053
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	quenstedt_mineralogie_1854-5781-5	2.0	0.4091545045375824
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	quenstedt_mineralogie_1854-6208-42	2.0	0.3458646535873413
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	quenstedt_mineralogie_1854-6215-6	2.0	0.3773645758628845
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	sachs_botanik_1875-3854-12	2.0	0.41907232999801636
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	samter_erfindungen_1896-12317-16	2.0	0.3178306818008423
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	samter_erfindungen_1896-8919-24	2.0	0.3584427535533905
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	schleiden_pflanze_1848-182-82	2.0	0.4774422347545624
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	siebold_suesswasserfische_1863-2851-25	2.0	0.2493562400341034
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	thaer_landwirthschaft02_1810-2279-27	2.0	0.3360816538333893
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	thaer_landwirthschaft02_1810-3149-27	2.0	0.4357970356941223
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	thaer_landwirthschaft04_1812-1075-14	2.0	0.4421847462654114
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	urbanitzky_electricitaet_1885-9389-58	2.0	0.3342238664627075
abbauen	2532889X_1953-02-08_01_037.tcf.xml-142-13	wundt_medizinische_1867-8117-25	2.0	0.3116455078125
abbauen	2532889X_1953-04-03_01_043.tcf.xml-10-26	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.6063991785049438
abbauen	2532889X_1953-04-03_01_043.tcf.xml-10-26	treviranus_biologie04_1814-4295-33	2.0	0.32224494218826294
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	2532889X_1957-08-18_01_088.tcf.xml-44-12	3.5	0.7971745729446411
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	2532889X_1989-09-18_01_176.tcf.xml-8-14	4.0	0.9467678070068359
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	26120215_1956_03_04_02_033.tcf.xml-29-63	2.0	0.6216001510620117
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	26120215_1962_09_28_01_268.tcf.xml-14-2	3.5	0.8675342798233032
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	kerl_metallurgische_1866-2774-43	2.0	0.320139616727829
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	lasswitz_seife_1890-606-28	2.0	0.4743647873401642
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	ledebur_eisenhuettenkunde_1884-14016-15	2.0	0.3230457901954651
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	libelt_hs6623ii_1828-2150-38	2.0	0.33118003606796265
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	quenstedt_mineralogie_1854-11674-36	3.0	0.3306790888309479
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	quenstedt_mineralogie_1854-7983-7	2.0	0.2762860655784607
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	samter_erfindungen_1896-12317-16	2.0	0.30826497077941895
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	siemens_abhandlungen_1881-408-21	2.0	0.23551690578460693
abbauen	2532889X_1953-04-15_01_066.tcf.xml-47-4	thaer_landwirthschaft02_1810-3602-12	2.0	0.3131285309791565
abbauen	2532889X_1953-05-17_01_030.tcf.xml-64-8	2532889X_1954-12-02_01_059.tcf.xml-41-9	3.5	0.7399961948394775
abbauen	2532889X_1953-05-17_01_030.tcf.xml-64-8	2532889X_1957-08-18_01_088.tcf.xml-44-12	3.5	0.945778489112854
abbauen	2532889X_1953-11-21_01_040.tcf.xml-49-28	quenstedt_mineralogie_1854-11674-36	2.0	0.3580668866634369
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1956-03-01_01_023.tcf.xml-18-24	4.0	0.8197069764137268
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1956-11-06_01_007.tcf.xml-13-17	4.0	0.7220866680145264
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1958-11-05_01_013.tcf.xml-12-20	3.5	0.9476715326309204
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1961-03-18_01_065.tcf.xml-65-20	4.0	0.8893650770187378
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1965-09-18_01_056.tcf.xml-21-34	3.0	0.8997128009796143
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1966-04-17_01_023.tcf.xml-9-24	3.5	0.8746399879455566
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1968-05-14_01_017.tcf.xml-3-49	4.0	0.8520227670669556
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1969-04-19_01_193.tcf.xml-2-20	2.0	0.36602139472961426
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1969-06-21_01_297.tcf.xml-24-18	4.0	0.9322373867034912
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1969-08-20_01_110.tcf.xml-64-28	4.0	0.8058525323867798
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1970-01-31_01_086.tcf.xml-14-11	4.0	0.8832322359085083
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1972-09-23_01_175.tcf.xml-5-16	2.0	0.29172420501708984
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1972-12-21_01_183.tcf.xml-52-16	4.0	0.9305461645126343
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1976-11-13_01_450.tcf.xml-16-15	2.0	0.33076372742652893
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1979-01-09_01_166.tcf.xml-17-1	4.0	0.8561201095581055
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	2532889X_1986-04-05_01_411.tcf.xml-34-14	2.0	0.3332224190235138
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1956_03_04_02_033.tcf.xml-29-63	2.0	0.5370880365371704
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1960_06_02_01_197.tcf.xml-33-20	4.0	0.8414614200592041
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8246901631355286
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1970_01_31_01_063.tcf.xml-13-37	2.0	0.40399816632270813
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1971_05_14_01_333.tcf.xml-19-38	4.0	0.9189676642417908
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	26120215_1975_09_30_01_207.tcf.xml-23-63	3.0	0.9159064292907715
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	avelallemant_gaunerthum03_1862-946-47	3.5	0.5019735097885132
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	baumstark_encyclopaedie_1835-4445-7	2.0	0.33503133058547974
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	beck_eisen04_1899-7612-15	2.0	0.2715373635292053
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	brandes_naturlehre03_1832-2419-20	2.0	0.27559730410575867
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	brandes_naturlehre03_1832-3271-13	2.0	0.2529582381248474
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	brehm_thierleben03_1866-13960-9	2.0	0.23937176167964935
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	dilthey_geisteswissenschaften_1883-3349-17	3.0	0.7661788463592529
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	ganswindt_faerberei_1889-6671-44	2.0	0.24264927208423615
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	gottschall_poetik_1858-1845-48	3.5	0.8962249755859375
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	griesinger_psychische_1845-572-34	4.0	0.7570977210998535
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	gutzkow_zeitgenossen01_1842-1175-5	3.0	0.32787248492240906
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	hahnemann_organon_1810-586-18	2.0	0.34718000888824463
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	humboldt_aequinoktial01_1859-3347-78	2.0	0.29248708486557007
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	humboldt_aequinoktial02_1859-988-24	2.0	0.3555220365524292
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	kerl_metallurgische_1866-4246-28	2.0	0.3167653977870941
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	ledebur_eisenhuettenkunde_1884-1681-7	2.0	0.3033365309238434
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	libelt_hs6623ii_1828-2150-38	2.0	0.31388211250305176
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	liebig_agricultur_1840-1742-66	2.0	0.20612597465515137
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	liebig_knallsilber_1822-15-26	2.0	0.31502991914749146
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	marx_kapital01_1867-5268-10	2.0	0.6792107820510864
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	mommsen_roemische03_1856-4692-12	4.0	0.704879641532898
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	quenstedt_mineralogie_1854-11674-36	2.0	0.3541654348373413
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	quenstedt_mineralogie_1854-11874-1	2.0	0.35467198491096497
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	quenstedt_mineralogie_1854-12985-4	2.0	0.23037433624267578
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	quenstedt_mineralogie_1854-2750-15	2.0	0.291795015335083
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	sachs_botanik_1875-3854-12	2.0	0.29760855436325073
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	schleiden_pflanze_1848-182-82	2.0	0.3850579261779785
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	siebold_suesswasserfische_1863-2851-25	2.0	0.1999664604663849
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	siemens_abhandlungen_1881-408-21	2.0	0.21735814213752747
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	thaer_landwirthschaft02_1810-2279-27	2.0	0.3119230270385742
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	thaer_landwirthschaft02_1810-3252-24	2.0	0.3283345103263855
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	thaer_landwirthschaft02_1810-4483-15	2.0	0.22718635201454163
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	thaer_landwirthschaft04_1812-1075-14	2.0	0.3401736915111542
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	treviranus_biologie04_1814-734-22	2.0	0.30481189489364624
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	urbanitzky_electricitaet_1885-4589-11	2.0	0.23103241622447968
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	urbanitzky_electricitaet_1885-4651-33	2.0	0.30208420753479004
abbauen	2532889X_1954-12-02_01_059.tcf.xml-41-9	wagner_zukunft_1850-798-58	3.5	0.4681324362754822
abbauen	2532889X_1955-11-26_01_036.tcf.xml-220-37	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9654359221458435
abbauen	2532889X_1955-11-26_01_036.tcf.xml-220-37	thaer_landwirthschaft02_1810-3602-12	2.0	0.26334404945373535
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1956-11-06_01_007.tcf.xml-13-17	4.0	0.8316855430603027
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1958-01-25_01_095.tcf.xml-87-29	4.0	0.8343576192855835
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1958-11-05_01_013.tcf.xml-12-20	4.0	0.9570759534835815
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1959-10-09_01_097.tcf.xml-57-15	2.0	0.2617180347442627
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1966-12-11_01_233.tcf.xml-4-23	2.0	0.3524407148361206
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1968-05-14_01_017.tcf.xml-3-49	4.0	0.9165257215499878
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1969-04-19_01_193.tcf.xml-2-20	2.0	0.41601893305778503
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1970-03-17_01_079.tcf.xml-19-15	4.0	0.8997747898101807
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1972-09-23_01_175.tcf.xml-5-16	2.0	0.3137120008468628
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1973-12-28_01_119.tcf.xml-5-34	3.0	0.8763244152069092
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1976-11-20_01_219.tcf.xml-25-15	2.0	0.32253265380859375
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1979-01-09_01_166.tcf.xml-17-1	4.0	0.8983594179153442
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1981-02-18_01_108.tcf.xml-6-53	4.0	0.9361724257469177
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1984-10-27_01_180.tcf.xml-1-11	2.0	0.35361701250076294
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1989-09-09_01_213.tcf.xml-7-19	2.0	0.2992331385612488
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	2532889X_1990-08-31_01_211.tcf.xml-27-17	2.0	0.3213927149772644
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1956_11_25_02_177.tcf.xml-15-18	2.0	0.3115594983100891
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1957_10_24_01_021.tcf.xml-76-33	3.5	0.8387725353240967
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1970_08_16_01_038.tcf.xml-40-25	3.5	0.9271233677864075
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1973_07_08_01_244.tcf.xml-2-4	2.0	0.30488452315330505
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1975_09_30_01_207.tcf.xml-23-63	3.0	0.9228050708770752
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1981_10_20_01_064.tcf.xml-32-26	4.0	0.9339561462402344
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1988_11_26_01_391.tcf.xml-6-6	2.0	0.21892614662647247
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	26120215_1990_04_28_01_478.tcf.xml-3-2	2.0	0.44803380966186523
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	beck_eisen02_1895-2517-58	2.0	0.298891544342041
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	beck_eisen04_1899-6971-37	2.0	0.34059852361679077
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	brandes_naturlehre03_1832-3271-13	2.0	0.2511526048183441
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	brehm_thierleben04_1867-20795-21	2.0	0.1722763031721115
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	chamberlain_grundlagen02_1899-4790-26	3.5	0.7918607592582703
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	curtius_alterthum01_1875-2280-20	4.0	0.4931183457374573
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	dilthey_geisteswissenschaften_1883-4629-18	3.0	0.8308578729629517
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	ganswindt_faerberei_1889-7592-19	2.0	0.3156754672527313
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	gottschall_poetik_1858-5415-85	4.0	0.8496987819671631
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	hegel_phaenomenologie_1807-1346-11	3.5	0.5437164306640625
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	jhering_recht03_1865-194-80	4.0	0.5660997629165649
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	kerl_metallurgische_1866-1440-7	2.0	0.3864864110946655
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	kerl_metallurgische_1866-3147-17	2.0	0.4046051502227783
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	kerl_metallurgische_1866-7448-10	2.0	0.2717454135417938
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	ledebur_eisenhuettenkunde_1884-2649-16	2.0	0.39936208724975586
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	liebig_agricultur_1840-1742-66	2.0	0.22115933895111084
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	nn_oktavgfeo79_1828-3406-15	2.0	0.29547110199928284
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	quenstedt_mineralogie_1854-12985-4	2.0	0.1865999549627304
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	quenstedt_mineralogie_1854-6244-1	2.0	0.36880093812942505
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	schleiden_pflanze_1848-1508-22	2.0	0.2903980016708374
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	siemens_telegraphie_1866-211-23	2.0	0.2804574966430664
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	thaer_landwirthschaft02_1810-2627-11	2.0	0.312063992023468
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	thaer_landwirthschaft02_1810-4102-27	2.0	0.37689918279647827
abbauen	2532889X_1955-12-08_01_054.tcf.xml-14-10	urbanitzky_electricitaet_1885-4651-33	2.0	0.32140886783599854
abbauen	2532889X_1956-03-01_01_023.tcf.xml-18-24	2532889X_1957-08-18_01_088.tcf.xml-44-12	4.0	0.7928649187088013
abbauen	2532889X_1956-11-06_01_007.tcf.xml-13-17	treviranus_biologie04_1814-4295-33	2.0	0.25534290075302124
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	2532889X_1966-04-17_01_023.tcf.xml-9-24	4.0	0.9668551087379456
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	2532889X_1978-07-22_01_205.tcf.xml-9-21	2.0	0.14751741290092468
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	2532889X_1984-10-27_01_180.tcf.xml-1-11	2.0	0.21232230961322784
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	2532889X_1987-10-24_01_365.tcf.xml-5-1	2.0	0.09817591309547424
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	26120215_1955_12_17_01_303.tcf.xml-41-23	3.5	0.8704444169998169
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	26120215_1956_11_25_02_177.tcf.xml-15-18	2.0	0.18920190632343292
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	26120215_1969_10_16_01_070.tcf.xml-6-42	4.0	0.8633041381835938
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	26120215_1970_09_13_01_522.tcf.xml-11-11	2.0	0.2618037462234497
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	dilthey_geisteswissenschaften_1883-4629-18	3.5	0.8210197687149048
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	ganswindt_faerberei_1889-7592-19	2.0	0.19083240628242493
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	kerl_metallurgische_1866-7448-10	2.0	0.14609310030937195
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	ledebur_eisenhuettenkunde_1884-1845-36	2.0	0.225117027759552
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	patzig_msgermfol841842_1828-4674-1	2.0	0.22714462876319885
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	quenstedt_mineralogie_1854-7983-7	2.0	0.1473253071308136
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	samter_erfindungen_1896-8919-24	2.0	0.1745958775281906
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	thaer_landwirthschaft02_1810-2627-11	2.0	0.17852258682250977
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	thaer_landwirthschaft02_1810-3602-12	3.0	0.1546197384595871
abbauen	2532889X_1957-08-18_01_088.tcf.xml-44-12	thaer_landwirthschaft04_1812-2451-11	2.0	0.18039670586585999
abbauen	2532889X_1958-01-25_01_095.tcf.xml-87-29	26120215_1961_02_02_01_067.tcf.xml-19-12	3.5	0.7690897583961487
abbauen	2532889X_1958-01-25_01_095.tcf.xml-87-29	thaer_landwirthschaft02_1810-3602-12	2.0	0.32589635252952576
abbauen	2532889X_1958-11-05_01_013.tcf.xml-12-20	26120215_1968_11_26_01_253.tcf.xml-4-17	4.0	0.9178977012634277
abbauen	2532889X_1958-11-05_01_013.tcf.xml-12-20	kerl_metallurgische_1866-7448-10	2.0	0.2461479902267456
abbauen	2532889X_1959-10-09_01_097.tcf.xml-57-15	beck_eisen02_1895-2517-58	3.0	0.4845040440559387
abbauen	2532889X_1959-10-09_01_097.tcf.xml-57-15	samter_erfindungen_1896-12317-16	4.0	0.8208309412002563
abbauen	2532889X_1960-07-06_01_172.tcf.xml-206-17	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9812080264091492
abbauen	2532889X_1961-05-15_01_041.tcf.xml-98-27	treviranus_biologie04_1814-4295-33	2.0	0.24917802214622498
abbauen	2532889X_1966-04-17_01_023.tcf.xml-9-24	2532889X_1969-08-20_01_110.tcf.xml-64-28	4.0	0.9659959077835083
abbauen	2532889X_1966-11-18_01_119.tcf.xml-7-29	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8132420182228088
abbauen	2532889X_1966-11-18_01_119.tcf.xml-7-29	26120215_1987_02_07_01_156.tcf.xml-13-10	2.0	0.3607404828071594
abbauen	2532889X_1966-11-18_01_119.tcf.xml-7-29	beck_eisen02_1895-2517-58	2.0	0.324609637260437
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	2532889X_1978-07-22_01_205.tcf.xml-9-21	4.0	0.8908958435058594
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	26120215_1961_02_02_01_067.tcf.xml-19-12	2.0	0.33707892894744873
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	baumstark_encyclopaedie_1835-4445-7	4.0	0.8592478036880493
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	paul_katzenberger01_1809-1358-66	4.0	0.7681286931037903
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	thaer_landwirthschaft04_1812-2451-11	4.0	0.9280182123184204
abbauen	2532889X_1966-12-11_01_233.tcf.xml-4-23	urbanitzky_electricitaet_1885-8670-27	4.0	0.8684092164039612
abbauen	2532889X_1966-12-23_01_112.tcf.xml-36-27	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9410263299942017
abbauen	2532889X_1966-12-23_01_112.tcf.xml-36-27	kerl_metallurgische_1866-7448-10	2.0	0.28801432251930237
abbauen	2532889X_1968-05-14_01_017.tcf.xml-3-49	quenstedt_mineralogie_1854-13504-9	2.0	0.33283865451812744
abbauen	2532889X_1968-10-07_01_198.tcf.xml-210-35	thaer_landwirthschaft02_1810-3602-12	2.0	0.2792593240737915
abbauen	2532889X_1968-10-26_01_124.tcf.xml-94-17	26120215_1968_09_13_01_018.tcf.xml-40-31	2.0	0.23313838243484497
abbauen	2532889X_1968-10-26_01_124.tcf.xml-94-17	thaer_landwirthschaft02_1810-3602-12	4.0	0.6788797378540039
abbauen	2532889X_1969-04-19_01_193.tcf.xml-2-20	baumstark_encyclopaedie_1835-4301-17	4.0	0.827086329460144
abbauen	2532889X_1969-06-21_01_297.tcf.xml-24-18	brehm_thierleben03_1866-13960-9	2.0	0.33093002438545227
abbauen	2532889X_1969-06-21_01_297.tcf.xml-24-18	dilthey_geisteswissenschaften_1883-1341-83	3.0	0.8124444484710693
abbauen	2532889X_1970-03-17_01_079.tcf.xml-19-15	2532889X_1976-11-13_01_450.tcf.xml-16-15	2.0	0.3417014479637146
abbauen	2532889X_1970-12-14_01_109.tcf.xml-24-19	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9811878204345703
abbauen	2532889X_1970-12-14_01_109.tcf.xml-24-19	quenstedt_mineralogie_1854-13504-9	2.0	0.30290859937667847
abbauen	2532889X_1971-08-09_01_029.tcf.xml-6-8	thaer_landwirthschaft02_1810-4483-15	4.0	0.6621566414833069
abbauen	2532889X_1971-08-13_01_075.tcf.xml-9-16	dilthey_geisteswissenschaften_1883-1341-83	3.0	0.6438499689102173
abbauen	2532889X_1972-09-23_01_175.tcf.xml-5-16	2532889X_1976-11-20_01_219.tcf.xml-25-15	4.0	0.7642191052436829
abbauen	2532889X_1972-09-23_01_175.tcf.xml-5-16	humboldt_aequinoktial02_1859-988-24	3.5	0.8505767583847046
abbauen	2532889X_1972-09-23_01_175.tcf.xml-5-16	paul_katzenberger01_1809-1358-66	3.0	0.7706838250160217
abbauen	2532889X_1972-12-21_01_183.tcf.xml-52-16	26120215_1956_11_25_02_177.tcf.xml-15-18	2.0	0.36810413002967834
abbauen	2532889X_1972-12-21_01_183.tcf.xml-52-16	26120215_1970_08_16_01_038.tcf.xml-40-25	4.0	0.9157323837280273
abbauen	2532889X_1973-07-12_01_153.tcf.xml-60-34	humboldt_aequinoktial02_1859-988-24	2.0	0.38194048404693604
abbauen	2532889X_1973-07-12_01_153.tcf.xml-60-34	quenstedt_mineralogie_1854-7983-7	2.0	0.29134756326675415
abbauen	2532889X_1973-08-09_01_122.tcf.xml-5-21	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9139830470085144
abbauen	2532889X_1973-08-09_01_122.tcf.xml-5-21	lasswitz_seife_1890-606-28	2.0	0.23863987624645233
