lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
attack	news_1965_724715.txt-15-7	mag_1828_553929.txt-364-34	Birdie    Tebbetts    may    have    bolstered    the    Cleveland    attack    by    using    Ray    Barker,    who    went    to    camp    on    the    Portland    roster,    at    first    base.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	49:55	[49,    55]	176:182	[176,    182]	3.0	0.45905739068984985
attack	fic_1853_9142.txt-2686-17	news_1967_726451.txt-39-2	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	Faisal    under    attack    With    the    exception    of    heavy    Algerian    and    Sudanese    involvement,    the    degree    of    other    Arab    militancy    drops    rapidly    in    direct    proportion    to    distance    from    Israel.	81:88	[81,    87]	13:19	[13,    19]	3.0	0.6042332649230957
attack	mag_1830_554067.txt-275-32	fic_1853_9142.txt-2686-17	Now,    supposing    even    that    Dr.    Channing    had    in    some    degree    mistaken    the    character    of    Bonaparte,    we    can    not    admit    that    this    would    at    all    justify    the    critic    in    his    outrageous    attack;    but,    independently    of    this    consideration,    we    must    also    remark,    that,    according    to    our    judgment	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	171:177	[171,    177]	81:88	[81,    87]	3.0	0.35002535581588745
attack	nf_1966_773935.txt-336-23	news_1991_612479.txt-40-20	In    Part    IV,    as    noted    in    the    previous    chapter,    Schelling    follows    the    same    pattern    in    his    discussion    of    protection    against    surprise    attack.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	130:136	[130,    136]	123:130	[123,    129]	3.0	0.7603835463523865
attack	news_2001_661977.txt-17-13	news_1991_612479.txt-40-20	For    nearly    16    years,    Alabama's    AIDS    segregation    policy    was    under    legal    attack    by    the    American    Civil    Liberties    Union    and    other    groups.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	71:77	[71,    77]	123:130	[123,    129]	4.0	0.3911939859390259
attack	mag_1992_396000.txt-164-14	fic_1844_3928.txt-3118-8	We    have    to    put    them    on    the    defensive    right    away    with    a    barrage    of    attacks,    but    do    it    with    four    or    five    different    spots,    each    tailored    to    a    specific    region    of    the    country:	yelled    the    populace,    but    they    made    no    attack.	66:73	[66,    72]	38:44	[38,    44]	4.0	0.86786288022995
attack	fic_1962_10417.txt-9433-20	news_1966_725841.txt-34-33	There    had    existed    a    remote    possibility    that    the    regimentalcommander    might    order    the    battalion    of    the    division    reserve    to    make    the    attack,    and	They    feel    the    war    in    Vietnam    could    be    concluded    honorably    if    only    the    parties    concerned    accepted    U    Thant's    three    points,    beginning    with    the    first    which    calls    for    the    suspension    of    air    attacks    on    North    Vietnam.	130:136	[130,    136]	184:191	[184,    190]	3.0	0.9354749917984009
attack	fic_1855_1209.txt-770-29	mag_1828_553929.txt-364-34	They    had    become    somewhat    accustomed    to    small    arms,    and    though    they    had    a    dread    of    them,    yet    it    was    not    sufficient    to    deter    them    from    making    the    attack    after    having    congregated    in    such    numbers,    and    having    become    so    wrought    up    by    each    other.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	144:150	[144,    150]	176:182	[176,    182]	3.0	0.5945305228233337
attack	mag_1994_425594.txt-9-10	news_1991_612479.txt-40-20	I    raise    the    question    because    this    form    of    ad    hominem    attack    is    quite    popular    these    days,    especially    (but    not    exclusively	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	53:59	[53,    59]	123:130	[123,    129]	3.0	0.46166881918907166
attack	fic_1985_780062.txt-118-13	mag_1828_553929.txt-364-34	The    duty    officer    had    programmed    it    to    pass    on    word    of    the    reported    attack    and    had    added    the    information    that    Shubra    planned    to    respond    to    the    call    for    help.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	67:73	[67,    73]	176:182	[176,    182]	2.0	0.5526448488235474
attack	nf_1821_749178.txt-186-12	news_1994_606745.txt-26-26	One    half    of    these,    under    Col.    Campbell,    immediately    made    an    attack    upon    the    town.	In    the    heat    of    their    anger,    many    Israelis    interviewed    today    expressed    frustration    with    the    fruits    of    peace    and    Rabin's    strategy    for    securing    citizens    against    attack.       "	60:66	[60,    66]	158:164	[158,    164]	3.0	0.954210638999939
attack	mag_2005_379095.txt-6-29	news_1994_606745.txt-26-26	But    as    the    trail    of    bodies    that    began    with    the    first    bombing    of    the    World    Trade    Center    in    1993    continues    to    lengthen,    we    need    to    ask    why    the    attacks	In    the    heat    of    their    anger,    many    Israelis    interviewed    today    expressed    frustration    with    the    fruits    of    peace    and    Rabin's    strategy    for    securing    citizens    against    attack.       "	141:148	[141,    147]	158:164	[158,    164]	4.0	0.9553033113479614
attack	mag_1834_554263.txt-216-17	fic_2009_36778.txt-461-18	An    idea    prevailed,    that    Hawley    had    only    retired    for    a    time,    and    would    renew    the    attack    next    morning;    but    the    true    state    of    the    armies    was    soon    understood,    and    after    being    exposed    to    the    storm    for    five    hours,    Charles    Edward    entered    Falkirk,    and    took    possession    of    the    cannon,    baggage,    and    all    the    military    stores    of    Hawley.	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	80:86	[80,    86]	69:75	[69,    75]	3.0	0.40548568964004517
